"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LUX","MRIUNITS","TOT","1000000HAB","A","2016",12,
"LUX","MRIUNITS","TOT","1000000HAB","A","2017",11.74,
"LUX","MRIUNITS","TOT","1000000HAB","A","2018",11.51,
"LUX","MRIUNITS","TOT","1000000HAB","A","2019",14.52,
"LUX","MRIUNITS","TOT","1000000HAB","A","2020",17.49,
"LUX","MRIUNITS","INAMBULATORY","1000000HAB","A","2005",0,
"LUX","MRIUNITS","INAMBULATORY","1000000HAB","A","2006",0,
"LUX","MRIUNITS","INAMBULATORY","1000000HAB","A","2007",0,
"LUX","MRIUNITS","INAMBULATORY","1000000HAB","A","2008",0,
"LUX","MRIUNITS","INAMBULATORY","1000000HAB","A","2009",0,
"LUX","MRIUNITS","INAMBULATORY","1000000HAB","A","2010",0,
"LUX","MRIUNITS","INAMBULATORY","1000000HAB","A","2011",0,
"LUX","MRIUNITS","INAMBULATORY","1000000HAB","A","2012",0,
"LUX","MRIUNITS","INAMBULATORY","1000000HAB","A","2013",0,
"LUX","MRIUNITS","INAMBULATORY","1000000HAB","A","2014",0,
"LUX","MRIUNITS","INAMBULATORY","1000000HAB","A","2015",0,
"LUX","MRIUNITS","INAMBULATORY","1000000HAB","A","2016",0,
"LUX","MRIUNITS","INAMBULATORY","1000000HAB","A","2017",0,
"LUX","MRIUNITS","INAMBULATORY","1000000HAB","A","2018",0,
"LUX","MRIUNITS","INAMBULATORY","1000000HAB","A","2019",0,
"LUX","MRIUNITS","INAMBULATORY","1000000HAB","A","2020",0,
"LUX","MRIUNITS","INHOSPITAL","1000000HAB","A","2005",10.75,
"LUX","MRIUNITS","INHOSPITAL","1000000HAB","A","2006",10.58,
"LUX","MRIUNITS","INHOSPITAL","1000000HAB","A","2007",10.42,
"LUX","MRIUNITS","INHOSPITAL","1000000HAB","A","2008",12.28,
"LUX","MRIUNITS","INHOSPITAL","1000000HAB","A","2009",14.06,
"LUX","MRIUNITS","INHOSPITAL","1000000HAB","A","2010",13.81,
"LUX","MRIUNITS","INHOSPITAL","1000000HAB","A","2011",13.5,
"LUX","MRIUNITS","INHOSPITAL","1000000HAB","A","2012",13.18,
"LUX","MRIUNITS","INHOSPITAL","1000000HAB","A","2013",12.88,
"LUX","MRIUNITS","INHOSPITAL","1000000HAB","A","2014",12.58,
"LUX","MRIUNITS","INHOSPITAL","1000000HAB","A","2015",12.29,
"LUX","MRIUNITS","INHOSPITAL","1000000HAB","A","2016",12,
"LUX","MRIUNITS","INHOSPITAL","1000000HAB","A","2017",11.74,
"LUX","MRIUNITS","INHOSPITAL","1000000HAB","A","2018",11.51,
"LUX","MRIUNITS","INHOSPITAL","1000000HAB","A","2019",14.52,
"LUX","MRIUNITS","INHOSPITAL","1000000HAB","A","2020",17.49,
"MEX","MRIUNITS","TOT","1000000HAB","A","2001",1.1,
"MEX","MRIUNITS","TOT","1000000HAB","A","2002",1.21,
"MEX","MRIUNITS","TOT","1000000HAB","A","2003",1.34,
"MEX","MRIUNITS","TOT","1000000HAB","A","2004",1.13,
"MEX","MRIUNITS","TOT","1000000HAB","A","2005",1.15,
"MEX","MRIUNITS","TOT","1000000HAB","A","2006",1.21,
"MEX","MRIUNITS","TOT","1000000HAB","A","2007",1.43,
"MEX","MRIUNITS","TOT","1000000HAB","A","2008",1.47,
"MEX","MRIUNITS","TOT","1000000HAB","A","2009",1.8,
"MEX","MRIUNITS","TOT","1000000HAB","A","2010",1.95,
"MEX","MRIUNITS","TOT","1000000HAB","A","2011",2.02,
"MEX","MRIUNITS","TOT","1000000HAB","A","2012",2.08,
"MEX","MRIUNITS","TOT","1000000HAB","A","2013",2.08,
"MEX","MRIUNITS","TOT","1000000HAB","A","2014",2.28,
"MEX","MRIUNITS","TOT","1000000HAB","A","2015",2.34,
"MEX","MRIUNITS","TOT","1000000HAB","A","2016",2.54,
"MEX","MRIUNITS","TOT","1000000HAB","A","2017",2.64,
"MEX","MRIUNITS","TOT","1000000HAB","A","2018",2.55,
"MEX","MRIUNITS","TOT","1000000HAB","A","2019",2.91,
"NLD","MRIUNITS","TOT","1000000HAB","A","1986",0.14,
"NLD","MRIUNITS","TOT","1000000HAB","A","1988",0.34,
"NLD","MRIUNITS","TOT","1000000HAB","A","1990",0.87,
"NLD","MRIUNITS","TOT","1000000HAB","A","1991",1.33,
"NLD","MRIUNITS","TOT","1000000HAB","A","1992",1.78,
"NLD","MRIUNITS","TOT","1000000HAB","A","1993",2.49,
"NLD","MRIUNITS","TOT","1000000HAB","A","1995",3.88,
"NLD","MRIUNITS","TOT","1000000HAB","A","2004",6.2,
"NLD","MRIUNITS","TOT","1000000HAB","A","2005",6.56,
"NLD","MRIUNITS","TOT","1000000HAB","A","2006",7.83,
"NLD","MRIUNITS","TOT","1000000HAB","A","2007",7.63,
"NLD","MRIUNITS","TOT","1000000HAB","A","2008",10.4,
"NLD","MRIUNITS","TOT","1000000HAB","A","2009",10.95,
"NLD","MRIUNITS","TOT","1000000HAB","A","2010",12.22,
"NLD","MRIUNITS","TOT","1000000HAB","A","2011",12.88,
"NLD","MRIUNITS","TOT","1000000HAB","A","2012",11.82,
"NLD","MRIUNITS","TOT","1000000HAB","A","2013",11.49,
"NLD","MRIUNITS","TOT","1000000HAB","A","2014",12.87,
"NLD","MRIUNITS","TOT","1000000HAB","A","2015",12.51,
"NLD","MRIUNITS","TOT","1000000HAB","A","2016",12.8,
"NLD","MRIUNITS","TOT","1000000HAB","A","2017",13.02,
"NLD","MRIUNITS","TOT","1000000HAB","A","2018",13.06,
"NLD","MRIUNITS","TOT","1000000HAB","A","2019",13.84,
"NLD","MRIUNITS","INAMBULATORY","1000000HAB","A","2008",0.3,
"NLD","MRIUNITS","INAMBULATORY","1000000HAB","A","2009",0.24,
"NLD","MRIUNITS","INAMBULATORY","1000000HAB","A","2010",0.66,
"NLD","MRIUNITS","INAMBULATORY","1000000HAB","A","2011",0.84,
"NLD","MRIUNITS","INAMBULATORY","1000000HAB","A","2012",0.84,
"NLD","MRIUNITS","INAMBULATORY","1000000HAB","A","2013",0.83,
"NLD","MRIUNITS","INAMBULATORY","1000000HAB","A","2014",0.89,
"NLD","MRIUNITS","INAMBULATORY","1000000HAB","A","2015",0.94,
"NLD","MRIUNITS","INAMBULATORY","1000000HAB","A","2016",0.94,
"NLD","MRIUNITS","INAMBULATORY","1000000HAB","A","2017",0.99,
"NLD","MRIUNITS","INAMBULATORY","1000000HAB","A","2018",0.81,
"NLD","MRIUNITS","INAMBULATORY","1000000HAB","A","2019",1.33,
"NLD","MRIUNITS","INHOSPITAL","1000000HAB","A","2004",6.2,
"NLD","MRIUNITS","INHOSPITAL","1000000HAB","A","2005",6.56,
"NLD","MRIUNITS","INHOSPITAL","1000000HAB","A","2006",7.83,
"NLD","MRIUNITS","INHOSPITAL","1000000HAB","A","2007",7.63,
"NLD","MRIUNITS","INHOSPITAL","1000000HAB","A","2008",10.09,
"NLD","MRIUNITS","INHOSPITAL","1000000HAB","A","2009",10.71,
"NLD","MRIUNITS","INHOSPITAL","1000000HAB","A","2010",11.56,
"NLD","MRIUNITS","INHOSPITAL","1000000HAB","A","2011",12.04,
"NLD","MRIUNITS","INHOSPITAL","1000000HAB","A","2012",10.98,
"NLD","MRIUNITS","INHOSPITAL","1000000HAB","A","2013",10.65,
"NLD","MRIUNITS","INHOSPITAL","1000000HAB","A","2014",11.98,
"NLD","MRIUNITS","INHOSPITAL","1000000HAB","A","2015",11.57,
"NLD","MRIUNITS","INHOSPITAL","1000000HAB","A","2016",11.86,
"NLD","MRIUNITS","INHOSPITAL","1000000HAB","A","2017",12.02,
"NLD","MRIUNITS","INHOSPITAL","1000000HAB","A","2018",12.24,
"NLD","MRIUNITS","INHOSPITAL","1000000HAB","A","2019",12.51,
"NZL","MRIUNITS","TOT","1000000HAB","A","1996",2.68,
"NZL","MRIUNITS","TOT","1000000HAB","A","1997",2.64,
"NZL","MRIUNITS","TOT","1000000HAB","A","1998",2.62,
"NZL","MRIUNITS","TOT","1000000HAB","A","2003",3.72,
"NZL","MRIUNITS","TOT","1000000HAB","A","2007",8.76,
"NZL","MRIUNITS","TOT","1000000HAB","A","2008",9.62,
"NZL","MRIUNITS","TOT","1000000HAB","A","2009",9.76,
"NZL","MRIUNITS","TOT","1000000HAB","A","2010",10.57,
"NZL","MRIUNITS","TOT","1000000HAB","A","2011",11.18,
"NZL","MRIUNITS","TOT","1000000HAB","A","2012",11.12,
"NZL","MRIUNITS","TOT","1000000HAB","A","2013",11.26,
"NZL","MRIUNITS","TOT","1000000HAB","A","2015",13.23,
"NZL","MRIUNITS","TOT","1000000HAB","A","2016",13.79,
"NZL","MRIUNITS","TOT","1000000HAB","A","2017",13.5,
"NZL","MRIUNITS","TOT","1000000HAB","A","2018",14.69,
"NZL","MRIUNITS","TOT","1000000HAB","A","2019",15.26,
"NZL","MRIUNITS","TOT","1000000HAB","A","2020",15.31,
"POL","MRIUNITS","TOT","1000000HAB","A","2002",0.94,
"POL","MRIUNITS","TOT","1000000HAB","A","2003",1.02,
"POL","MRIUNITS","TOT","1000000HAB","A","2004",1.91,
"POL","MRIUNITS","TOT","1000000HAB","A","2005",2.02,
"POL","MRIUNITS","TOT","1000000HAB","A","2006",1.94,
"POL","MRIUNITS","TOT","1000000HAB","A","2007",2.7,
"POL","MRIUNITS","TOT","1000000HAB","A","2008",2.94,
"POL","MRIUNITS","TOT","1000000HAB","A","2009",3.7,
"POL","MRIUNITS","TOT","1000000HAB","A","2010",4.71,
"POL","MRIUNITS","TOT","1000000HAB","A","2011",4.83,
"POL","MRIUNITS","TOT","1000000HAB","A","2012",5.49,
"POL","MRIUNITS","TOT","1000000HAB","A","2013",6.78,
"POL","MRIUNITS","TOT","1000000HAB","A","2014",6.6,"B"
"POL","MRIUNITS","TOT","1000000HAB","A","2015",7.63,
"POL","MRIUNITS","TOT","1000000HAB","A","2016",7.87,
"POL","MRIUNITS","TOT","1000000HAB","A","2017",7.93,
"POL","MRIUNITS","TOT","1000000HAB","A","2018",9.22,
"POL","MRIUNITS","TOT","1000000HAB","A","2019",9.27,"B"
"POL","MRIUNITS","INAMBULATORY","1000000HAB","A","2011",1.71,
"POL","MRIUNITS","INAMBULATORY","1000000HAB","A","2012",1.94,
"POL","MRIUNITS","INAMBULATORY","1000000HAB","A","2013",2.73,
"POL","MRIUNITS","INAMBULATORY","1000000HAB","A","2014",2.26,"B"
"POL","MRIUNITS","INAMBULATORY","1000000HAB","A","2015",2.74,
"POL","MRIUNITS","INAMBULATORY","1000000HAB","A","2016",2.58,
"POL","MRIUNITS","INAMBULATORY","1000000HAB","A","2017",2.53,
"POL","MRIUNITS","INAMBULATORY","1000000HAB","A","2018",3.66,
"POL","MRIUNITS","INAMBULATORY","1000000HAB","A","2019",3.37,"B"
"POL","MRIUNITS","INHOSPITAL","1000000HAB","A","2011",3.13,
"POL","MRIUNITS","INHOSPITAL","1000000HAB","A","2012",3.55,
"POL","MRIUNITS","INHOSPITAL","1000000HAB","A","2013",4.05,
"POL","MRIUNITS","INHOSPITAL","1000000HAB","A","2014",4.34,"B"
"POL","MRIUNITS","INHOSPITAL","1000000HAB","A","2015",4.9,
"POL","MRIUNITS","INHOSPITAL","1000000HAB","A","2016",5.29,
"POL","MRIUNITS","INHOSPITAL","1000000HAB","A","2017",5.4,
"POL","MRIUNITS","INHOSPITAL","1000000HAB","A","2018",5.56,
"POL","MRIUNITS","INHOSPITAL","1000000HAB","A","2019",5.9,"B"
"PRT","MRIUNITS","TOT","1000000HAB","A","2006",5.8,
"PRT","MRIUNITS","TOT","1000000HAB","A","2007",8.92,
"PRT","MRIUNITS","TOT","1000000HAB","A","2008",9.28,
"PRT","MRIUNITS","INAMBULATORY","1000000HAB","A","2006",2.85,
"PRT","MRIUNITS","INAMBULATORY","1000000HAB","A","2007",5.69,
"PRT","MRIUNITS","INAMBULATORY","1000000HAB","A","2008",5.3,
"PRT","MRIUNITS","INHOSPITAL","1000000HAB","A","1999",1.96,
"PRT","MRIUNITS","INHOSPITAL","1000000HAB","A","2000",2.14,
"PRT","MRIUNITS","INHOSPITAL","1000000HAB","A","2001",2.22,
"PRT","MRIUNITS","INHOSPITAL","1000000HAB","A","2002",2.59,
"PRT","MRIUNITS","INHOSPITAL","1000000HAB","A","2003",2.58,
"PRT","MRIUNITS","INHOSPITAL","1000000HAB","A","2004",2.58,
"PRT","MRIUNITS","INHOSPITAL","1000000HAB","A","2005",2.76,
"PRT","MRIUNITS","INHOSPITAL","1000000HAB","A","2006",2.95,
"PRT","MRIUNITS","INHOSPITAL","1000000HAB","A","2007",3.22,
"PRT","MRIUNITS","INHOSPITAL","1000000HAB","A","2008",3.98,
"PRT","MRIUNITS","INHOSPITAL","1000000HAB","A","2009",4.35,
"PRT","MRIUNITS","INHOSPITAL","1000000HAB","A","2010",5.58,
"PRT","MRIUNITS","INHOSPITAL","1000000HAB","A","2011",6.06,
"PRT","MRIUNITS","INHOSPITAL","1000000HAB","A","2012",6.37,
"PRT","MRIUNITS","INHOSPITAL","1000000HAB","A","2013",6.5,
"PRT","MRIUNITS","INHOSPITAL","1000000HAB","A","2014",7.11,
"PRT","MRIUNITS","INHOSPITAL","1000000HAB","A","2015",7.24,
"PRT","MRIUNITS","INHOSPITAL","1000000HAB","A","2016",7.84,
"PRT","MRIUNITS","INHOSPITAL","1000000HAB","A","2017",8.25,
"PRT","MRIUNITS","INHOSPITAL","1000000HAB","A","2018",9.14,
"PRT","MRIUNITS","INHOSPITAL","1000000HAB","A","2019",10.89,
"SVK","MRIUNITS","TOT","1000000HAB","A","2000",1.11,
"SVK","MRIUNITS","TOT","1000000HAB","A","2001",1.3,
"SVK","MRIUNITS","TOT","1000000HAB","A","2002",2.05,
"SVK","MRIUNITS","TOT","1000000HAB","A","2003",2.05,
"SVK","MRIUNITS","TOT","1000000HAB","A","2004",3.72,
"SVK","MRIUNITS","TOT","1000000HAB","A","2005",4.28,
"SVK","MRIUNITS","TOT","1000000HAB","A","2006",4.47,
"SVK","MRIUNITS","TOT","1000000HAB","A","2007",5.77,
"SVK","MRIUNITS","TOT","1000000HAB","A","2008",6.13,
"SVK","MRIUNITS","TOT","1000000HAB","A","2009",6.13,
"SVK","MRIUNITS","TOT","1000000HAB","A","2010",6.86,
"SVK","MRIUNITS","TOT","1000000HAB","A","2011",7.04,
"SVK","MRIUNITS","TOT","1000000HAB","A","2012",6.29,
"SVK","MRIUNITS","TOT","1000000HAB","A","2013",6.65,
"SVK","MRIUNITS","TOT","1000000HAB","A","2014",8.3,
"SVK","MRIUNITS","TOT","1000000HAB","A","2015",8.85,
"SVK","MRIUNITS","TOT","1000000HAB","A","2016",9.02,
"SVK","MRIUNITS","TOT","1000000HAB","A","2017",9.56,
"SVK","MRIUNITS","TOT","1000000HAB","A","2018",9.55,
"SVK","MRIUNITS","TOT","1000000HAB","A","2019",9.53,
"SVK","MRIUNITS","INAMBULATORY","1000000HAB","A","2000",0.19,
"SVK","MRIUNITS","INAMBULATORY","1000000HAB","A","2001",0.19,
"SVK","MRIUNITS","INAMBULATORY","1000000HAB","A","2002",0.74,
"SVK","MRIUNITS","INAMBULATORY","1000000HAB","A","2003",0.56,
"SVK","MRIUNITS","INAMBULATORY","1000000HAB","A","2004",0,
"SVK","MRIUNITS","INAMBULATORY","1000000HAB","A","2005",0,
"SVK","MRIUNITS","INAMBULATORY","1000000HAB","A","2006",0,
"SVK","MRIUNITS","INAMBULATORY","1000000HAB","A","2007",2.6,
"SVK","MRIUNITS","INAMBULATORY","1000000HAB","A","2008",2.79,
"SVK","MRIUNITS","INAMBULATORY","1000000HAB","A","2009",2.97,
"SVK","MRIUNITS","INAMBULATORY","1000000HAB","A","2010",3.15,
"SVK","MRIUNITS","INAMBULATORY","1000000HAB","A","2011",3.33,
"SVK","MRIUNITS","INAMBULATORY","1000000HAB","A","2012",2.77,
"SVK","MRIUNITS","INAMBULATORY","1000000HAB","A","2013",3.14,
"SVK","MRIUNITS","INAMBULATORY","1000000HAB","A","2014",5.17,
"SVK","MRIUNITS","INAMBULATORY","1000000HAB","A","2015",5.35,
"SVK","MRIUNITS","INAMBULATORY","1000000HAB","A","2016",5.71,
"SVK","MRIUNITS","INAMBULATORY","1000000HAB","A","2017",5.88,
"SVK","MRIUNITS","INAMBULATORY","1000000HAB","A","2018",6.06,
"SVK","MRIUNITS","INAMBULATORY","1000000HAB","A","2019",5.87,
"SVK","MRIUNITS","INHOSPITAL","1000000HAB","A","2000",0.93,
"SVK","MRIUNITS","INHOSPITAL","1000000HAB","A","2001",1.12,
"SVK","MRIUNITS","INHOSPITAL","1000000HAB","A","2002",1.3,
"SVK","MRIUNITS","INHOSPITAL","1000000HAB","A","2003",1.49,
"SVK","MRIUNITS","INHOSPITAL","1000000HAB","A","2004",3.72,
"SVK","MRIUNITS","INHOSPITAL","1000000HAB","A","2005",4.28,
"SVK","MRIUNITS","INHOSPITAL","1000000HAB","A","2006",4.47,
"SVK","MRIUNITS","INHOSPITAL","1000000HAB","A","2007",3.16,
"SVK","MRIUNITS","INHOSPITAL","1000000HAB","A","2008",3.35,
"SVK","MRIUNITS","INHOSPITAL","1000000HAB","A","2009",3.16,
"SVK","MRIUNITS","INHOSPITAL","1000000HAB","A","2010",3.71,
"SVK","MRIUNITS","INHOSPITAL","1000000HAB","A","2011",3.7,
"SVK","MRIUNITS","INHOSPITAL","1000000HAB","A","2012",3.51,
"SVK","MRIUNITS","INHOSPITAL","1000000HAB","A","2013",3.51,
"SVK","MRIUNITS","INHOSPITAL","1000000HAB","A","2014",3.14,
"SVK","MRIUNITS","INHOSPITAL","1000000HAB","A","2015",3.5,
"SVK","MRIUNITS","INHOSPITAL","1000000HAB","A","2016",3.31,
"SVK","MRIUNITS","INHOSPITAL","1000000HAB","A","2017",3.68,
"SVK","MRIUNITS","INHOSPITAL","1000000HAB","A","2018",3.49,
"SVK","MRIUNITS","INHOSPITAL","1000000HAB","A","2019",3.67,
"ESP","MRIUNITS","TOT","1000000HAB","A","2010",11.98,
"ESP","MRIUNITS","TOT","1000000HAB","A","2011",13.76,
"ESP","MRIUNITS","TOT","1000000HAB","A","2012",14.77,
"ESP","MRIUNITS","TOT","1000000HAB","A","2013",15.34,
"ESP","MRIUNITS","TOT","1000000HAB","A","2014",15.51,
"ESP","MRIUNITS","TOT","1000000HAB","A","2015",15.85,
"ESP","MRIUNITS","TOT","1000000HAB","A","2016",16.09,
"ESP","MRIUNITS","TOT","1000000HAB","A","2017",16.38,
"ESP","MRIUNITS","TOT","1000000HAB","A","2018",17.2,
"ESP","MRIUNITS","TOT","1000000HAB","A","2019",17.63,"P"
"ESP","MRIUNITS","INAMBULATORY","1000000HAB","A","2010",3.52,
"ESP","MRIUNITS","INAMBULATORY","1000000HAB","A","2011",3.92,
"ESP","MRIUNITS","INAMBULATORY","1000000HAB","A","2012",4.7,
"ESP","MRIUNITS","INAMBULATORY","1000000HAB","A","2013",4.65,
"ESP","MRIUNITS","INAMBULATORY","1000000HAB","A","2014",4.63,
"ESP","MRIUNITS","INAMBULATORY","1000000HAB","A","2015",4.52,
"ESP","MRIUNITS","INAMBULATORY","1000000HAB","A","2016",4.5,
"ESP","MRIUNITS","INAMBULATORY","1000000HAB","A","2017",4.49,
"ESP","MRIUNITS","INAMBULATORY","1000000HAB","A","2018",4.68,
"ESP","MRIUNITS","INAMBULATORY","1000000HAB","A","2019",4.73,"P"
"ESP","MRIUNITS","INHOSPITAL","1000000HAB","A","1984",0.03,
"ESP","MRIUNITS","INHOSPITAL","1000000HAB","A","1988",0.67,
"ESP","MRIUNITS","INHOSPITAL","1000000HAB","A","1992",1.81,"B"
"ESP","MRIUNITS","INHOSPITAL","1000000HAB","A","1993",2.11,
"ESP","MRIUNITS","INHOSPITAL","1000000HAB","A","1994",2.48,
"ESP","MRIUNITS","INHOSPITAL","1000000HAB","A","1995",2.69,
"ESP","MRIUNITS","INHOSPITAL","1000000HAB","A","1996",3.11,
"ESP","MRIUNITS","INHOSPITAL","1000000HAB","A","1997",3.25,
"ESP","MRIUNITS","INHOSPITAL","1000000HAB","A","1998",3.73,
"ESP","MRIUNITS","INHOSPITAL","1000000HAB","A","1999",4.48,
"ESP","MRIUNITS","INHOSPITAL","1000000HAB","A","2000",4.78,
"ESP","MRIUNITS","INHOSPITAL","1000000HAB","A","2001",5.65,
"ESP","MRIUNITS","INHOSPITAL","1000000HAB","A","2002",6.18,
"ESP","MRIUNITS","INHOSPITAL","1000000HAB","A","2003",7.25,
"ESP","MRIUNITS","INHOSPITAL","1000000HAB","A","2004",7.64,
"ESP","MRIUNITS","INHOSPITAL","1000000HAB","A","2005",7.99,
"ESP","MRIUNITS","INHOSPITAL","1000000HAB","A","2006",8.69,
"ESP","MRIUNITS","INHOSPITAL","1000000HAB","A","2007",9.22,
"ESP","MRIUNITS","INHOSPITAL","1000000HAB","A","2008",9.53,
"ESP","MRIUNITS","INHOSPITAL","1000000HAB","A","2009",9.9,
"ESP","MRIUNITS","INHOSPITAL","1000000HAB","A","2010",8.46,"B"
"ESP","MRIUNITS","INHOSPITAL","1000000HAB","A","2011",9.84,
"ESP","MRIUNITS","INHOSPITAL","1000000HAB","A","2012",10.07,
"ESP","MRIUNITS","INHOSPITAL","1000000HAB","A","2013",10.68,
"ESP","MRIUNITS","INHOSPITAL","1000000HAB","A","2014",10.89,
"ESP","MRIUNITS","INHOSPITAL","1000000HAB","A","2015",11.33,
"ESP","MRIUNITS","INHOSPITAL","1000000HAB","A","2016",11.6,
"ESP","MRIUNITS","INHOSPITAL","1000000HAB","A","2017",11.89,
"ESP","MRIUNITS","INHOSPITAL","1000000HAB","A","2018",12.52,
"ESP","MRIUNITS","INHOSPITAL","1000000HAB","A","2019",12.9,"P"
"CHE","MRIUNITS","INHOSPITAL","1000000HAB","A","2010",18.02,
"CHE","MRIUNITS","INHOSPITAL","1000000HAB","A","2011",19.34,
"CHE","MRIUNITS","INHOSPITAL","1000000HAB","A","2012",20.76,
"CHE","MRIUNITS","INHOSPITAL","1000000HAB","A","2013",20.03,
"CHE","MRIUNITS","INHOSPITAL","1000000HAB","A","2014",21,
"CHE","MRIUNITS","INHOSPITAL","1000000HAB","A","2015",22.1,
"CHE","MRIUNITS","INHOSPITAL","1000000HAB","A","2016",22.45,
"CHE","MRIUNITS","INHOSPITAL","1000000HAB","A","2017",23.31,
"CHE","MRIUNITS","INHOSPITAL","1000000HAB","A","2018",24.31,
"CHE","MRIUNITS","INHOSPITAL","1000000HAB","A","2019",25.07,
"TUR","MRIUNITS","TOT","1000000HAB","A","2002",0.88,
"TUR","MRIUNITS","TOT","1000000HAB","A","2003",1.48,
"TUR","MRIUNITS","TOT","1000000HAB","A","2004",2.2,
"TUR","MRIUNITS","TOT","1000000HAB","A","2005",2.91,
"TUR","MRIUNITS","TOT","1000000HAB","A","2006",4.47,
"TUR","MRIUNITS","TOT","1000000HAB","A","2007",5.84,
"TUR","MRIUNITS","TOT","1000000HAB","A","2008",7.91,
"TUR","MRIUNITS","TOT","1000000HAB","A","2009",8.68,
"TUR","MRIUNITS","TOT","1000000HAB","A","2010",9.27,
"TUR","MRIUNITS","TOT","1000000HAB","A","2011",9.55,
"TUR","MRIUNITS","TOT","1000000HAB","A","2012",9.58,
"TUR","MRIUNITS","TOT","1000000HAB","A","2013",9.86,
"TUR","MRIUNITS","TOT","1000000HAB","A","2014",9.81,
"TUR","MRIUNITS","TOT","1000000HAB","A","2015",10.15,
"TUR","MRIUNITS","TOT","1000000HAB","A","2016",10.55,
"TUR","MRIUNITS","TOT","1000000HAB","A","2017",11.01,
"TUR","MRIUNITS","TOT","1000000HAB","A","2018",11.24,
"TUR","MRIUNITS","TOT","1000000HAB","A","2019",10.92,
"GBR","MRIUNITS","TOT","1000000HAB","A","2000",5.62,"E"
"GBR","MRIUNITS","TOT","1000000HAB","A","2001",6.21,"E"
"GBR","MRIUNITS","TOT","1000000HAB","A","2002",4.99,"E"
"GBR","MRIUNITS","TOT","1000000HAB","A","2003",4.54,"E"
"GBR","MRIUNITS","TOT","1000000HAB","A","2004",5,
"GBR","MRIUNITS","TOT","1000000HAB","A","2005",5.4,
"GBR","MRIUNITS","TOT","1000000HAB","A","2006",5.62,"E"
"GBR","MRIUNITS","TOT","1000000HAB","A","2008",5.5,"E"
"GBR","MRIUNITS","TOT","1000000HAB","A","2010",6.55,"E"
"GBR","MRIUNITS","TOT","1000000HAB","A","2011",6.96,"E"
"GBR","MRIUNITS","TOT","1000000HAB","A","2012",7.16,"E"
"GBR","MRIUNITS","TOT","1000000HAB","A","2013",7.2,"E"
"GBR","MRIUNITS","TOT","1000000HAB","A","2014",7.23,"E"
"USA","MRIUNITS","TOT","1000000HAB","A","1993",9.66,
"USA","MRIUNITS","TOT","1000000HAB","A","1995",10.46,
"USA","MRIUNITS","TOT","1000000HAB","A","1997",11.41,
"USA","MRIUNITS","TOT","1000000HAB","A","1999",13.19,
"USA","MRIUNITS","TOT","1000000HAB","A","2001",17.44,
"USA","MRIUNITS","TOT","1000000HAB","A","2003",19.32,
"USA","MRIUNITS","TOT","1000000HAB","A","2004",26.67,
"USA","MRIUNITS","TOT","1000000HAB","A","2006",26.58,
"USA","MRIUNITS","TOT","1000000HAB","A","2007",25.93,
"USA","MRIUNITS","TOT","1000000HAB","A","2010",31.52,
"USA","MRIUNITS","TOT","1000000HAB","A","2012",34.46,
"USA","MRIUNITS","TOT","1000000HAB","A","2013",35.51,
"USA","MRIUNITS","TOT","1000000HAB","A","2014",38.12,
"USA","MRIUNITS","TOT","1000000HAB","A","2015",39.03,
"USA","MRIUNITS","TOT","1000000HAB","A","2016",36.74,
"USA","MRIUNITS","TOT","1000000HAB","A","2017",37.65,
"USA","MRIUNITS","TOT","1000000HAB","A","2018",39.24,
"USA","MRIUNITS","TOT","1000000HAB","A","2019",40.44,
"USA","MRIUNITS","TOT","1000000HAB","A","2020",34.54,
"USA","MRIUNITS","INAMBULATORY","1000000HAB","A","1993",4.58,
"USA","MRIUNITS","INAMBULATORY","1000000HAB","A","1995",4.68,
"USA","MRIUNITS","INAMBULATORY","1000000HAB","A","1997",5.04,
"USA","MRIUNITS","INAMBULATORY","1000000HAB","A","1999",5.79,
"USA","MRIUNITS","INAMBULATORY","1000000HAB","A","2001",8.4,
"USA","MRIUNITS","INAMBULATORY","1000000HAB","A","2003",9.31,
"USA","MRIUNITS","INAMBULATORY","1000000HAB","A","2004",15.06,
"USA","MRIUNITS","INAMBULATORY","1000000HAB","A","2006",13.31,
"USA","MRIUNITS","INAMBULATORY","1000000HAB","A","2007",13.05,
"USA","MRIUNITS","INAMBULATORY","1000000HAB","A","2010",13.04,
"USA","MRIUNITS","INAMBULATORY","1000000HAB","A","2012",18.19,
"USA","MRIUNITS","INAMBULATORY","1000000HAB","A","2013",18.29,
"USA","MRIUNITS","INAMBULATORY","1000000HAB","A","2014",20.36,
"USA","MRIUNITS","INAMBULATORY","1000000HAB","A","2015",20.27,
"USA","MRIUNITS","INAMBULATORY","1000000HAB","A","2016",20.07,
"USA","MRIUNITS","INAMBULATORY","1000000HAB","A","2017",20.17,
"USA","MRIUNITS","INAMBULATORY","1000000HAB","A","2018",20.71,
"USA","MRIUNITS","INAMBULATORY","1000000HAB","A","2019",22.36,
"USA","MRIUNITS","INAMBULATORY","1000000HAB","A","2020",18.02,
"USA","MRIUNITS","INHOSPITAL","1000000HAB","A","1993",5.08,
"USA","MRIUNITS","INHOSPITAL","1000000HAB","A","1995",5.78,
"USA","MRIUNITS","INHOSPITAL","1000000HAB","A","1997",6.36,
"USA","MRIUNITS","INHOSPITAL","1000000HAB","A","1999",7.4,
