"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SWE","HOSPITALBED","TOT","1000HAB","A","1966",14.95,
"SWE","HOSPITALBED","TOT","1000HAB","A","1967",14.75,
"SWE","HOSPITALBED","TOT","1000HAB","A","1968",14.87,
"SWE","HOSPITALBED","TOT","1000HAB","A","1969",15.24,
"SWE","HOSPITALBED","TOT","1000HAB","A","1970",15.32,
"SWE","HOSPITALBED","TOT","1000HAB","A","1971",15.34,
"SWE","HOSPITALBED","TOT","1000HAB","A","1972",15.54,
"SWE","HOSPITALBED","TOT","1000HAB","A","1973",15.64,
"SWE","HOSPITALBED","TOT","1000HAB","A","1974",15.63,
"SWE","HOSPITALBED","TOT","1000HAB","A","1975",15.48,
"SWE","HOSPITALBED","TOT","1000HAB","A","1976",15.35,
"SWE","HOSPITALBED","TOT","1000HAB","A","1977",15.24,
"SWE","HOSPITALBED","TOT","1000HAB","A","1978",15.45,
"SWE","HOSPITALBED","TOT","1000HAB","A","1979",15.2,
"SWE","HOSPITALBED","TOT","1000HAB","A","1980",15.15,
"SWE","HOSPITALBED","TOT","1000HAB","A","1981",15.48,
"SWE","HOSPITALBED","TOT","1000HAB","A","1982",14.99,
"SWE","HOSPITALBED","TOT","1000HAB","A","1983",14.97,
"SWE","HOSPITALBED","TOT","1000HAB","A","1984",14.89,
"SWE","HOSPITALBED","TOT","1000HAB","A","1985",14.6,
"SWE","HOSPITALBED","TOT","1000HAB","A","1986",14.18,
"SWE","HOSPITALBED","TOT","1000HAB","A","1987",13.7,
"SWE","HOSPITALBED","TOT","1000HAB","A","1988",13.29,
"SWE","HOSPITALBED","TOT","1000HAB","A","1989",12.92,
"SWE","HOSPITALBED","TOT","1000HAB","A","1990",12.44,
"SWE","HOSPITALBED","TOT","1000HAB","A","1991",11.85,
"SWE","HOSPITALBED","TOT","1000HAB","A","1992",6.67,"B"
"SWE","HOSPITALBED","TOT","1000HAB","A","1993",6.08,
"SWE","HOSPITALBED","TOT","1000HAB","A","1994",5.19,
"SWE","HOSPITALBED","TOT","1000HAB","A","1995",4.8,
"SWE","HOSPITALBED","TOT","1000HAB","A","1996",4.31,
"SWE","HOSPITALBED","TOT","1000HAB","A","1997",3.94,
"SWE","HOSPITALBED","TOT","1000HAB","A","1998",3.75,
"SWE","HOSPITALBED","TOT","1000HAB","A","1999",3.7,
"SWE","HOSPITALBED","TOT","1000HAB","A","2000",3.58,
"SWE","HOSPITALBED","TOT","1000HAB","A","2001",3.27,"B"
"SWE","HOSPITALBED","TOT","1000HAB","A","2002",3.13,
"SWE","HOSPITALBED","TOT","1000HAB","A","2003",3.05,
"SWE","HOSPITALBED","TOT","1000HAB","A","2004",3.01,
"SWE","HOSPITALBED","TOT","1000HAB","A","2005",2.93,
"SWE","HOSPITALBED","TOT","1000HAB","A","2006",2.89,
"SWE","HOSPITALBED","TOT","1000HAB","A","2007",2.86,
"SWE","HOSPITALBED","TOT","1000HAB","A","2008",2.81,
"SWE","HOSPITALBED","TOT","1000HAB","A","2009",2.76,
"SWE","HOSPITALBED","TOT","1000HAB","A","2010",2.73,
"SWE","HOSPITALBED","TOT","1000HAB","A","2011",2.7,
"SWE","HOSPITALBED","TOT","1000HAB","A","2012",2.66,"B"
"SWE","HOSPITALBED","TOT","1000HAB","A","2013",2.59,
"SWE","HOSPITALBED","TOT","1000HAB","A","2014",2.54,
"SWE","HOSPITALBED","TOT","1000HAB","A","2015",2.44,
"SWE","HOSPITALBED","TOT","1000HAB","A","2016",2.34,
"SWE","HOSPITALBED","TOT","1000HAB","A","2017",2.21,
"SWE","HOSPITALBED","TOT","1000HAB","A","2018",2.13,
"SWE","HOSPITALBED","TOT","1000HAB","A","2019",2.07,
"CHE","HOSPITALBED","TOT","1000HAB","A","1998",6.63,
"CHE","HOSPITALBED","TOT","1000HAB","A","1999",6.61,
"CHE","HOSPITALBED","TOT","1000HAB","A","2000",6.29,
"CHE","HOSPITALBED","TOT","1000HAB","A","2001",6.04,
"CHE","HOSPITALBED","TOT","1000HAB","A","2002",5.95,
"CHE","HOSPITALBED","TOT","1000HAB","A","2003",5.82,
"CHE","HOSPITALBED","TOT","1000HAB","A","2004",5.67,
"CHE","HOSPITALBED","TOT","1000HAB","A","2005",5.54,
"CHE","HOSPITALBED","TOT","1000HAB","A","2006",5.39,
"CHE","HOSPITALBED","TOT","1000HAB","A","2007",5.36,
"CHE","HOSPITALBED","TOT","1000HAB","A","2008",5.21,
"CHE","HOSPITALBED","TOT","1000HAB","A","2009",5.1,
"CHE","HOSPITALBED","TOT","1000HAB","A","2010",5.19,
"CHE","HOSPITALBED","TOT","1000HAB","A","2011",5.05,
"CHE","HOSPITALBED","TOT","1000HAB","A","2012",4.97,
"CHE","HOSPITALBED","TOT","1000HAB","A","2013",4.85,
"CHE","HOSPITALBED","TOT","1000HAB","A","2014",4.73,
"CHE","HOSPITALBED","TOT","1000HAB","A","2015",4.73,
"CHE","HOSPITALBED","TOT","1000HAB","A","2016",4.69,
"CHE","HOSPITALBED","TOT","1000HAB","A","2017",4.65,
"CHE","HOSPITALBED","TOT","1000HAB","A","2018",4.63,
"CHE","HOSPITALBED","TOT","1000HAB","A","2019",4.59,
"TUR","HOSPITALBED","TOT","1000HAB","A","1994",2.22,
"TUR","HOSPITALBED","TOT","1000HAB","A","1995",2.2,
"TUR","HOSPITALBED","TOT","1000HAB","A","1996",2.22,
"TUR","HOSPITALBED","TOT","1000HAB","A","1997",2.26,
"TUR","HOSPITALBED","TOT","1000HAB","A","1998",2.28,
"TUR","HOSPITALBED","TOT","1000HAB","A","1999",2.31,
"TUR","HOSPITALBED","TOT","1000HAB","A","2002",2.49,
"TUR","HOSPITALBED","TOT","1000HAB","A","2003",2.48,
"TUR","HOSPITALBED","TOT","1000HAB","A","2004",2.47,
"TUR","HOSPITALBED","TOT","1000HAB","A","2005",2.5,
"TUR","HOSPITALBED","TOT","1000HAB","A","2006",2.52,
"TUR","HOSPITALBED","TOT","1000HAB","A","2007",2.54,
"TUR","HOSPITALBED","TOT","1000HAB","A","2008",2.58,
"TUR","HOSPITALBED","TOT","1000HAB","A","2009",2.62,
"TUR","HOSPITALBED","TOT","1000HAB","A","2010",2.74,
"TUR","HOSPITALBED","TOT","1000HAB","A","2011",2.62,
"TUR","HOSPITALBED","TOT","1000HAB","A","2012",2.66,
"TUR","HOSPITALBED","TOT","1000HAB","A","2013",2.65,
"TUR","HOSPITALBED","TOT","1000HAB","A","2014",2.68,
"TUR","HOSPITALBED","TOT","1000HAB","A","2015",2.68,
"TUR","HOSPITALBED","TOT","1000HAB","A","2016",2.75,
"TUR","HOSPITALBED","TOT","1000HAB","A","2017",2.81,
"TUR","HOSPITALBED","TOT","1000HAB","A","2018",2.85,
"TUR","HOSPITALBED","TOT","1000HAB","A","2019",2.88,
"GBR","HOSPITALBED","TOT","1000HAB","A","2000",4.08,
"GBR","HOSPITALBED","TOT","1000HAB","A","2001",4.04,
"GBR","HOSPITALBED","TOT","1000HAB","A","2002",3.98,
"GBR","HOSPITALBED","TOT","1000HAB","A","2003",3.95,
"GBR","HOSPITALBED","TOT","1000HAB","A","2004",3.86,
"GBR","HOSPITALBED","TOT","1000HAB","A","2005",3.72,
"GBR","HOSPITALBED","TOT","1000HAB","A","2006",3.54,
"GBR","HOSPITALBED","TOT","1000HAB","A","2007",3.39,
"GBR","HOSPITALBED","TOT","1000HAB","A","2008",3.33,
"GBR","HOSPITALBED","TOT","1000HAB","A","2009",3.27,
"GBR","HOSPITALBED","TOT","1000HAB","A","2010",2.93,"B"
"GBR","HOSPITALBED","TOT","1000HAB","A","2011",2.88,
"GBR","HOSPITALBED","TOT","1000HAB","A","2012",2.81,
"GBR","HOSPITALBED","TOT","1000HAB","A","2013",2.76,
"GBR","HOSPITALBED","TOT","1000HAB","A","2014",2.73,
"GBR","HOSPITALBED","TOT","1000HAB","A","2015",2.61,
"GBR","HOSPITALBED","TOT","1000HAB","A","2016",2.57,
"GBR","HOSPITALBED","TOT","1000HAB","A","2017",2.54,
"GBR","HOSPITALBED","TOT","1000HAB","A","2018",2.5,"E"
"GBR","HOSPITALBED","TOT","1000HAB","A","2019",2.45,"E"
"GBR","HOSPITALBED","TOT","1000HAB","A","2020",2.42,"P"
"USA","HOSPITALBED","TOT","1000HAB","A","1960",9.18,
"USA","HOSPITALBED","TOT","1000HAB","A","1965",8.77,
"USA","HOSPITALBED","TOT","1000HAB","A","1970",7.88,
"USA","HOSPITALBED","TOT","1000HAB","A","1971",7.49,
"USA","HOSPITALBED","TOT","1000HAB","A","1972",7.38,
"USA","HOSPITALBED","TOT","1000HAB","A","1973",7.24,
"USA","HOSPITALBED","TOT","1000HAB","A","1974",7.07,
"USA","HOSPITALBED","TOT","1000HAB","A","1975",6.79,
"USA","HOSPITALBED","TOT","1000HAB","A","1976",6.58,
"USA","HOSPITALBED","TOT","1000HAB","A","1977",6.39,
"USA","HOSPITALBED","TOT","1000HAB","A","1978",6.2,
"USA","HOSPITALBED","TOT","1000HAB","A","1979",6.1,
"USA","HOSPITALBED","TOT","1000HAB","A","1980",6.01,
"USA","HOSPITALBED","TOT","1000HAB","A","1981",5.94,
"USA","HOSPITALBED","TOT","1000HAB","A","1982",5.87,
"USA","HOSPITALBED","TOT","1000HAB","A","1983",5.77,
"USA","HOSPITALBED","TOT","1000HAB","A","1984",5.68,
"USA","HOSPITALBED","TOT","1000HAB","A","1985",5.54,
"USA","HOSPITALBED","TOT","1000HAB","A","1986",5.37,
"USA","HOSPITALBED","TOT","1000HAB","A","1987",5.23,
"USA","HOSPITALBED","TOT","1000HAB","A","1988",5.1,
"USA","HOSPITALBED","TOT","1000HAB","A","1989",4.97,
"USA","HOSPITALBED","TOT","1000HAB","A","1990",4.86,
"USA","HOSPITALBED","TOT","1000HAB","A","1991",4.75,
"USA","HOSPITALBED","TOT","1000HAB","A","1992",4.59,
"USA","HOSPITALBED","TOT","1000HAB","A","1993",4.48,
"USA","HOSPITALBED","TOT","1000HAB","A","1994",4.29,
"USA","HOSPITALBED","TOT","1000HAB","A","1995",4.06,
"USA","HOSPITALBED","TOT","1000HAB","A","1996",3.94,
"USA","HOSPITALBED","TOT","1000HAB","A","1997",3.8,
"USA","HOSPITALBED","TOT","1000HAB","A","1998",3.67,
"USA","HOSPITALBED","TOT","1000HAB","A","1999",3.56,
"USA","HOSPITALBED","TOT","1000HAB","A","2000",3.49,
"USA","HOSPITALBED","TOT","1000HAB","A","2001",3.47,
"USA","HOSPITALBED","TOT","1000HAB","A","2002",3.39,
"USA","HOSPITALBED","TOT","1000HAB","A","2003",3.33,
"USA","HOSPITALBED","TOT","1000HAB","A","2004",3.26,
"USA","HOSPITALBED","TOT","1000HAB","A","2005",3.2,
"USA","HOSPITALBED","TOT","1000HAB","A","2006",3.18,
"USA","HOSPITALBED","TOT","1000HAB","A","2007",3.14,
"USA","HOSPITALBED","TOT","1000HAB","A","2008",3.13,
"USA","HOSPITALBED","TOT","1000HAB","A","2009",3.08,
"USA","HOSPITALBED","TOT","1000HAB","A","2010",3.05,
"USA","HOSPITALBED","TOT","1000HAB","A","2011",2.97,
"USA","HOSPITALBED","TOT","1000HAB","A","2012",2.93,
"USA","HOSPITALBED","TOT","1000HAB","A","2013",2.89,
"USA","HOSPITALBED","TOT","1000HAB","A","2014",2.83,
"USA","HOSPITALBED","TOT","1000HAB","A","2015",2.8,
"USA","HOSPITALBED","TOT","1000HAB","A","2016",2.77,
"USA","HOSPITALBED","TOT","1000HAB","A","2017",2.87,"B"
"USA","HOSPITALBED","TOT","1000HAB","A","2018",2.83,
"BRA","HOSPITALBED","TOT","1000HAB","A","1993",3.24,
"BRA","HOSPITALBED","TOT","1000HAB","A","1994",3.21,
"BRA","HOSPITALBED","TOT","1000HAB","A","1995",3.17,
"BRA","HOSPITALBED","TOT","1000HAB","A","1996",3.07,
"BRA","HOSPITALBED","TOT","1000HAB","A","1997",3.02,
"BRA","HOSPITALBED","TOT","1000HAB","A","1998",2.93,
"BRA","HOSPITALBED","TOT","1000HAB","A","1999",2.89,
"BRA","HOSPITALBED","TOT","1000HAB","A","2000",2.82,
"BRA","HOSPITALBED","TOT","1000HAB","A","2001",2.78,
"BRA","HOSPITALBED","TOT","1000HAB","A","2002",2.59,
"BRA","HOSPITALBED","TOT","1000HAB","A","2003",2.42,
"BRA","HOSPITALBED","TOT","1000HAB","A","2005",2.52,"B"
"BRA","HOSPITALBED","TOT","1000HAB","A","2006",2.48,
"BRA","HOSPITALBED","TOT","1000HAB","A","2007",2.47,
"BRA","HOSPITALBED","TOT","1000HAB","A","2008",2.44,
"BRA","HOSPITALBED","TOT","1000HAB","A","2009",2.43,
"BRA","HOSPITALBED","TOT","1000HAB","A","2010",2.37,
"BRA","HOSPITALBED","TOT","1000HAB","A","2011",2.34,
"BRA","HOSPITALBED","TOT","1000HAB","A","2012",2.3,
"CHL","HOSPITALBED","TOT","1000HAB","A","1999",2.78,
"CHL","HOSPITALBED","TOT","1000HAB","A","2000",2.72,
"CHL","HOSPITALBED","TOT","1000HAB","A","2001",2.62,
"CHL","HOSPITALBED","TOT","1000HAB","A","2002",2.54,
"CHL","HOSPITALBED","TOT","1000HAB","A","2003",2.51,
"CHL","HOSPITALBED","TOT","1000HAB","A","2004",2.41,
"CHL","HOSPITALBED","TOT","1000HAB","A","2005",2.31,
"CHL","HOSPITALBED","TOT","1000HAB","A","2006",2.33,
"CHL","HOSPITALBED","TOT","1000HAB","A","2007",2.29,
"CHL","HOSPITALBED","TOT","1000HAB","A","2008",2.28,
"CHL","HOSPITALBED","TOT","1000HAB","A","2009",2.27,
"CHL","HOSPITALBED","TOT","1000HAB","A","2010",2.04,
"CHL","HOSPITALBED","TOT","1000HAB","A","2011",2.22,
"CHL","HOSPITALBED","TOT","1000HAB","A","2012",2.17,
"CHL","HOSPITALBED","TOT","1000HAB","A","2013",2.17,
"CHL","HOSPITALBED","TOT","1000HAB","A","2014",2.12,
"CHL","HOSPITALBED","TOT","1000HAB","A","2015",2.14,
"CHL","HOSPITALBED","TOT","1000HAB","A","2016",2.12,
"CHL","HOSPITALBED","TOT","1000HAB","A","2017",2.11,
"CHL","HOSPITALBED","TOT","1000HAB","A","2018",2.06,
"CHL","HOSPITALBED","TOT","1000HAB","A","2019",2.03,
"CHL","HOSPITALBED","TOT","1000HAB","A","2020",2.01,
"CHN","HOSPITALBED","TOT","1000HAB","A","1978",1.13,
"CHN","HOSPITALBED","TOT","1000HAB","A","1980",1.2,
"CHN","HOSPITALBED","TOT","1000HAB","A","1985",1.4,
"CHN","HOSPITALBED","TOT","1000HAB","A","1990",1.59,
"CHN","HOSPITALBED","TOT","1000HAB","A","1991",1.61,
"CHN","HOSPITALBED","TOT","1000HAB","A","1992",1.64,
"CHN","HOSPITALBED","TOT","1000HAB","A","1993",1.67,
"CHN","HOSPITALBED","TOT","1000HAB","A","1994",1.68,
"CHN","HOSPITALBED","TOT","1000HAB","A","1995",1.66,
"CHN","HOSPITALBED","TOT","1000HAB","A","1996",1.68,
"CHN","HOSPITALBED","TOT","1000HAB","A","1997",1.68,
"CHN","HOSPITALBED","TOT","1000HAB","A","1998",1.68,
"CHN","HOSPITALBED","TOT","1000HAB","A","1999",1.68,
"CHN","HOSPITALBED","TOT","1000HAB","A","2000",1.68,
"CHN","HOSPITALBED","TOT","1000HAB","A","2001",1.66,
"CHN","HOSPITALBED","TOT","1000HAB","A","2002",1.7,
"CHN","HOSPITALBED","TOT","1000HAB","A","2003",1.73,
"CHN","HOSPITALBED","TOT","1000HAB","A","2004",1.79,
"CHN","HOSPITALBED","TOT","1000HAB","A","2005",1.84,
"CHN","HOSPITALBED","TOT","1000HAB","A","2006",1.91,
"CHN","HOSPITALBED","TOT","1000HAB","A","2007",1.99,
"CHN","HOSPITALBED","TOT","1000HAB","A","2008",2.13,
"CHN","HOSPITALBED","TOT","1000HAB","A","2009",2.29,
"CHN","HOSPITALBED","TOT","1000HAB","A","2010",2.47,
"CHN","HOSPITALBED","TOT","1000HAB","A","2011",2.69,
"CHN","HOSPITALBED","TOT","1000HAB","A","2012",3.01,
"CHN","HOSPITALBED","TOT","1000HAB","A","2013",3.29,
"CHN","HOSPITALBED","TOT","1000HAB","A","2014",3.55,
"CHN","HOSPITALBED","TOT","1000HAB","A","2015",3.79,
"CHN","HOSPITALBED","TOT","1000HAB","A","2016",4.02,
"CHN","HOSPITALBED","TOT","1000HAB","A","2017",4.31,
"CHN","HOSPITALBED","TOT","1000HAB","A","2018",4.57,
"CHN","HOSPITALBED","TOT","1000HAB","A","2019",4.79,
"EST","HOSPITALBED","TOT","1000HAB","A","1965",10.73,
"EST","HOSPITALBED","TOT","1000HAB","A","1966",10.77,
"EST","HOSPITALBED","TOT","1000HAB","A","1967",10.87,
"EST","HOSPITALBED","TOT","1000HAB","A","1968",10.87,
"EST","HOSPITALBED","TOT","1000HAB","A","1969",10.77,
"EST","HOSPITALBED","TOT","1000HAB","A","1970",10.83,
"EST","HOSPITALBED","TOT","1000HAB","A","1971",10.95,
"EST","HOSPITALBED","TOT","1000HAB","A","1972",10.9,
"EST","HOSPITALBED","TOT","1000HAB","A","1973",10.95,
"EST","HOSPITALBED","TOT","1000HAB","A","1974",10.89,
"EST","HOSPITALBED","TOT","1000HAB","A","1975",10.91,
"EST","HOSPITALBED","TOT","1000HAB","A","1976",11.05,
"EST","HOSPITALBED","TOT","1000HAB","A","1977",11.07,
"EST","HOSPITALBED","TOT","1000HAB","A","1978",11.31,
"EST","HOSPITALBED","TOT","1000HAB","A","1979",11.71,
"EST","HOSPITALBED","TOT","1000HAB","A","1980",12.19,
"EST","HOSPITALBED","TOT","1000HAB","A","1981",12.37,
"EST","HOSPITALBED","TOT","1000HAB","A","1982",12.36,
"EST","HOSPITALBED","TOT","1000HAB","A","1983",12.3,
"EST","HOSPITALBED","TOT","1000HAB","A","1984",12.22,
"EST","HOSPITALBED","TOT","1000HAB","A","1985",12.2,
"EST","HOSPITALBED","TOT","1000HAB","A","1986",12.2,
"EST","HOSPITALBED","TOT","1000HAB","A","1987",12.09,
"EST","HOSPITALBED","TOT","1000HAB","A","1988",12.01,
"EST","HOSPITALBED","TOT","1000HAB","A","1989",11.93,
"EST","HOSPITALBED","TOT","1000HAB","A","1990",11.55,
"EST","HOSPITALBED","TOT","1000HAB","A","1991",11.29,
"EST","HOSPITALBED","TOT","1000HAB","A","1992",9.68,
"EST","HOSPITALBED","TOT","1000HAB","A","1993",9.62,
"EST","HOSPITALBED","TOT","1000HAB","A","1994",8.56,
"EST","HOSPITALBED","TOT","1000HAB","A","1995",8.35,
"EST","HOSPITALBED","TOT","1000HAB","A","1996",7.9,
"EST","HOSPITALBED","TOT","1000HAB","A","1997",7.71,
"EST","HOSPITALBED","TOT","1000HAB","A","1998",7.58,
"EST","HOSPITALBED","TOT","1000HAB","A","1999",7.45,
"EST","HOSPITALBED","TOT","1000HAB","A","2000",7.04,
"EST","HOSPITALBED","TOT","1000HAB","A","2001",6.6,
"EST","HOSPITALBED","TOT","1000HAB","A","2002",5.98,
"EST","HOSPITALBED","TOT","1000HAB","A","2003",5.73,
"EST","HOSPITALBED","TOT","1000HAB","A","2004",5.64,
"EST","HOSPITALBED","TOT","1000HAB","A","2005",5.38,
"EST","HOSPITALBED","TOT","1000HAB","A","2006",5.55,
"EST","HOSPITALBED","TOT","1000HAB","A","2007",5.48,
"EST","HOSPITALBED","TOT","1000HAB","A","2008",5.63,
"EST","HOSPITALBED","TOT","1000HAB","A","2009",5.37,
"EST","HOSPITALBED","TOT","1000HAB","A","2010",5.27,
"EST","HOSPITALBED","TOT","1000HAB","A","2011",5.36,
"EST","HOSPITALBED","TOT","1000HAB","A","2012",5.53,
"EST","HOSPITALBED","TOT","1000HAB","A","2013",4.9,"B"
"EST","HOSPITALBED","TOT","1000HAB","A","2014",4.9,
"EST","HOSPITALBED","TOT","1000HAB","A","2015",4.82,
"EST","HOSPITALBED","TOT","1000HAB","A","2016",4.69,
"EST","HOSPITALBED","TOT","1000HAB","A","2017",4.61,
"EST","HOSPITALBED","TOT","1000HAB","A","2018",4.53,
"EST","HOSPITALBED","TOT","1000HAB","A","2019",4.53,
"IND","HOSPITALBED","TOT","1000HAB","A","1982",0.65,
"IND","HOSPITALBED","TOT","1000HAB","A","1983",0.65,
"IND","HOSPITALBED","TOT","1000HAB","A","1984",0.65,
"IND","HOSPITALBED","TOT","1000HAB","A","1985",0.68,
"IND","HOSPITALBED","TOT","1000HAB","A","1986",0.69,
"IND","HOSPITALBED","TOT","1000HAB","A","1987",0.71,
"IND","HOSPITALBED","TOT","1000HAB","A","1988",0.71,
"IND","HOSPITALBED","TOT","1000HAB","A","1989",0.7,
"IND","HOSPITALBED","TOT","1000HAB","A","1990",0.72,
"IND","HOSPITALBED","TOT","1000HAB","A","1991",0.72,
"IND","HOSPITALBED","TOT","1000HAB","A","1992",0.66,
"IND","HOSPITALBED","TOT","1000HAB","A","1993",0.66,
"IND","HOSPITALBED","TOT","1000HAB","A","1994",0.66,
"IND","HOSPITALBED","TOT","1000HAB","A","1995",0.65,
"IND","HOSPITALBED","TOT","1000HAB","A","1996",0.67,
"IND","HOSPITALBED","TOT","1000HAB","A","1997",0.66,
"IND","HOSPITALBED","TOT","1000HAB","A","1998",0.65,
"IND","HOSPITALBED","TOT","1000HAB","A","1999",0.66,
"IND","HOSPITALBED","TOT","1000HAB","A","2000",0.65,
"IND","HOSPITALBED","TOT","1000HAB","A","2001",0.64,
"IND","HOSPITALBED","TOT","1000HAB","A","2002",0.63,
"IND","HOSPITALBED","TOT","1000HAB","A","2005",0.41,"B"
"IND","HOSPITALBED","TOT","1000HAB","A","2006",0.42,
"IND","HOSPITALBED","TOT","1000HAB","A","2007",0.41,
"IND","HOSPITALBED","TOT","1000HAB","A","2008",0.41,
"IND","HOSPITALBED","TOT","1000HAB","A","2009",0.44,
"IND","HOSPITALBED","TOT","1000HAB","A","2010",0.47,
"IND","HOSPITALBED","TOT","1000HAB","A","2011",0.63,
"IND","HOSPITALBED","TOT","1000HAB","A","2012",0.49,
"IND","HOSPITALBED","TOT","1000HAB","A","2013",0.49,
"IND","HOSPITALBED","TOT","1000HAB","A","2014",0.52,
"IND","HOSPITALBED","TOT","1000HAB","A","2015",0.58,
"IND","HOSPITALBED","TOT","1000HAB","A","2016",0.48,
"IND","HOSPITALBED","TOT","1000HAB","A","2017",0.53,
"IDN","HOSPITALBED","TOT","1000HAB","A","2009",0.59,
"IDN","HOSPITALBED","TOT","1000HAB","A","2010",0.57,
"IDN","HOSPITALBED","TOT","1000HAB","A","2011",0.62,
"IDN","HOSPITALBED","TOT","1000HAB","A","2012",0.83,
"IDN","HOSPITALBED","TOT","1000HAB","A","2013",0.99,
"IDN","HOSPITALBED","TOT","1000HAB","A","2014",0.94,
"IDN","HOSPITALBED","TOT","1000HAB","A","2015",0.98,
"IDN","HOSPITALBED","TOT","1000HAB","A","2016",0.99,
"IDN","HOSPITALBED","TOT","1000HAB","A","2017",1.04,
"ISR","HOSPITALBED","TOT","1000HAB","A","1988",4.28,
"ISR","HOSPITALBED","TOT","1000HAB","A","1989",4.26,
"ISR","HOSPITALBED","TOT","1000HAB","A","1990",4.19,
"ISR","HOSPITALBED","TOT","1000HAB","A","1991",3.99,
"ISR","HOSPITALBED","TOT","1000HAB","A","1992",3.91,
"ISR","HOSPITALBED","TOT","1000HAB","A","1993",3.87,
"ISR","HOSPITALBED","TOT","1000HAB","A","1994",3.8,
"ISR","HOSPITALBED","TOT","1000HAB","A","1995",3.73,
"ISR","HOSPITALBED","TOT","1000HAB","A","1996",3.68,
"ISR","HOSPITALBED","TOT","1000HAB","A","1997",3.64,
"ISR","HOSPITALBED","TOT","1000HAB","A","1998",3.63,
"ISR","HOSPITALBED","TOT","1000HAB","A","1999",3.59,
"ISR","HOSPITALBED","TOT","1000HAB","A","2000",3.57,
"ISR","HOSPITALBED","TOT","1000HAB","A","2001",3.6,
"ISR","HOSPITALBED","TOT","1000HAB","A","2002",3.56,
"ISR","HOSPITALBED","TOT","1000HAB","A","2003",3.66,
"ISR","HOSPITALBED","TOT","1000HAB","A","2004",3.61,
"ISR","HOSPITALBED","TOT","1000HAB","A","2005",3.56,
"ISR","HOSPITALBED","TOT","1000HAB","A","2006",3.37,
"ISR","HOSPITALBED","TOT","1000HAB","A","2007",3.32,
"ISR","HOSPITALBED","TOT","1000HAB","A","2008",3.26,
"ISR","HOSPITALBED","TOT","1000HAB","A","2009",3.16,
"ISR","HOSPITALBED","TOT","1000HAB","A","2010",3.13,
"ISR","HOSPITALBED","TOT","1000HAB","A","2011",3.11,
"ISR","HOSPITALBED","TOT","1000HAB","A","2012",3.07,
"ISR","HOSPITALBED","TOT","1000HAB","A","2013",3.07,
"ISR","HOSPITALBED","TOT","1000HAB","A","2014",3.05,
"ISR","HOSPITALBED","TOT","1000HAB","A","2015",3,
"ISR","HOSPITALBED","TOT","1000HAB","A","2016",2.97,
"ISR","HOSPITALBED","TOT","1000HAB","A","2017",3,
"ISR","HOSPITALBED","TOT","1000HAB","A","2018",2.96,
"ISR","HOSPITALBED","TOT","1000HAB","A","2019",2.96,
"ISR","HOSPITALBED","TOT","1000HAB","A","2020",2.91,
"RUS","HOSPITALBED","TOT","1000HAB","A","1985",12.99,
"RUS","HOSPITALBED","TOT","1000HAB","A","1986",13.06,
"RUS","HOSPITALBED","TOT","1000HAB","A","1987",13.15,
"RUS","HOSPITALBED","TOT","1000HAB","A","1988",13.22,
"RUS","HOSPITALBED","TOT","1000HAB","A","1989",13.23,
"RUS","HOSPITALBED","TOT","1000HAB","A","1990",13.05,
"RUS","HOSPITALBED","TOT","1000HAB","A","1991",12.69,
"RUS","HOSPITALBED","TOT","1000HAB","A","1992",12.22,
"RUS","HOSPITALBED","TOT","1000HAB","A","1993",12.06,
"RUS","HOSPITALBED","TOT","1000HAB","A","1994",11.83,
"RUS","HOSPITALBED","TOT","1000HAB","A","1995",11.75,
"RUS","HOSPITALBED","TOT","1000HAB","A","1996",11.51,
"RUS","HOSPITALBED","TOT","1000HAB","A","1997",11.2,
"RUS","HOSPITALBED","TOT","1000HAB","A","1998",11.62,
"RUS","HOSPITALBED","TOT","1000HAB","A","1999",11.36,
"RUS","HOSPITALBED","TOT","1000HAB","A","2000",11.4,
"RUS","HOSPITALBED","TOT","1000HAB","A","2001",11.33,
"RUS","HOSPITALBED","TOT","1000HAB","A","2002",11.15,
"RUS","HOSPITALBED","TOT","1000HAB","A","2003",11.04,
"RUS","HOSPITALBED","TOT","1000HAB","A","2004",11.13,
"RUS","HOSPITALBED","TOT","1000HAB","A","2005",11.01,
"RUS","HOSPITALBED","TOT","1000HAB","A","2006",10.9,
"RUS","HOSPITALBED","TOT","1000HAB","A","2007",10.71,
"RUS","HOSPITALBED","TOT","1000HAB","A","2008",9.85,
"RUS","HOSPITALBED","TOT","1000HAB","A","2009",9.68,
"RUS","HOSPITALBED","TOT","1000HAB","A","2010",9.41,
"RUS","HOSPITALBED","TOT","1000HAB","A","2011",9.42,
"RUS","HOSPITALBED","TOT","1000HAB","A","2012",9.3,
"RUS","HOSPITALBED","TOT","1000HAB","A","2013",9.07,
"RUS","HOSPITALBED","TOT","1000HAB","A","2014",8.81,"B"
"RUS","HOSPITALBED","TOT","1000HAB","A","2015",8.35,
"RUS","HOSPITALBED","TOT","1000HAB","A","2016",8.17,
"RUS","HOSPITALBED","TOT","1000HAB","A","2017",8.06,
"RUS","HOSPITALBED","TOT","1000HAB","A","2018",7.98,
"RUS","HOSPITALBED","TOT","1000HAB","A","2019",8,
"SVN","HOSPITALBED","TOT","1000HAB","A","1980",6.93,
